NeTEx Id;GlobalID;MetaID;Name;Steward;Destination Systems;Crossborder;long;lat;Main Mode;epPrio;CheckIn;Checkout;VAORemarks;(ARIA only) Name as found in time tables;(ARIA only) ARIA Name;(ARIA only) ARIA Remarks;(ARIA only) Answers / remarks SBB;ARIA id;Meta stop to bridge systems?;STA Relevant?;STA Id;STA Remarks;ARIA Relevant?;ARIA Id;ARIA Remarks;5T Relevant?;5T  Id;5T Remarks;LUK Relevant?;LUK Id;LUK Remarks;SBB Relevant;SBB Id;DiDok-ID;LUR Id;VAO Id (HAFAS ID);VAO Relevant?;(EU Spirit only) Additional EPs;Main Operator;Country;Remark;TODO;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64793:;85817544;at:47:64793;Tösens, Steinbrücken;VAO;SBB,VAO;;10.6209074;47.0248796;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:81754;85817544;;476479300;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64794:;85801712;at:47:64794;Tösens, Gemeindeamt;VAO;SBB,VAO;;10.6075674;47.0183636;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80171;85801712;;476479400;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64795:;85801720;at:47:64795;Serfaus, Tschupbach / SBB: Tösens, Tschupbach;VAO;SBB,VAO;;10.597668;47.0101318;~Bus~;;0;0;in VAO: Serfaus, Tschupbach;;;;;;"SBB id ch:1:sloid:80172, Lon/Lat 10.59780385 47.01028164; VAO id , Lon/Lat 10.597668 47.0101318";ch:1:sloid:80172;85801720;;476479500;x;;;AT;20 m between the two stops;20 m between the two stops;;;;ch:1:sloid:80172;85801720;;476479500;x;;;AT;20 m between the two stops;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64796:;85801738;at:47:64796;Pfunds, Schönegg;VAO;SBB,VAO;;10.5876428;47.0017640;~Bus~;;0;0;in VAO: Serfaus, Schönegg;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80173;85801738;;476479600;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64797:;85797571;at:47:64797;Pfunds, Stein;VAO;SBB,VAO;;10.5822708;46.9980635;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:79757;85797571;;476479700;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64798:;85801746;at:47:64798;Pfunds, Lafairs;VAO;SBB,VAO;;10.5671881;46.9884008;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80174;85801746;;476479800;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64799:;85801753;at:47:64799;Pfunds, Birkach;VAO;SBB,VAO;;10.5578906;46.9821072;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80175;85801753;;476479900;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64800:;85801761;at:47:64800;Pfunds, Stuben Kirche;VAO;SBB,VAO;;10.5362322;46.9687514;~Bus~;;0;0; ;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80176;85801761;;476480000;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64801:;85801779;at:47:64801;Pfunds, Kajetansbrücke;VAO;SBB,VAO;;10.5108727;46.9527373;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80177;85801779;;476480100;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64807:;;at:47:64807;Pfunds Stuben, Mittelschule;VAO;SBB,VAO;;10.5301596;46.9675254;~Bus~;;0;0;NEU;;;;;;;;;;;;;;;;;;;x;;;;476480700;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64809:;;at:47:64809;Nauders Norbertshöhe;VAO;SBB,VAO;;10,485918;46,895177;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;at:47:64809;;;476480900;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64811:;85828392;at:47:64811;Spiss, Noggels;VAO;SBB,VAO;yes;10.4726853;46.9473102;~Bus~;;0;0;Steward SBB? Postaute CH;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:82839;85828392;;476481100;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64812:;85828418;at:47:64812;Spiss, Gstalda;VAO;SBB,VAO;yes;10.4609444;46.9525533;~Bus~;;0;0;Steward SBB? Postaute CH;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:82841;85828418;;476481200;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64813:;85828400;at:47:64813;Spiss, Abzw. Dorf;VAO;SBB,VAO;yes;10.4386212;46.9579001;~Bus~;;0;0;Steward SBB? Postaute CH;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:82840;85828400;;476481300;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64814:;;at:47:64814;Spiss, Dorf;VAO;SBB,VAO;yes;10.4306891;46.9595494;~Bus~;;0;0;NEU;;;;;;;;;;;;;;;;;;;;at:47:64814;;;476481400;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-64853:;85950972;at:47:64853;Landeck, Rathausgarage;VAO;SBB,VAO;;10.5647177;47.138780;~Bus~;;0;0;Steward SBB?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:95097;85950972;;476485300;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-68053:;85801662;at:47:68053;Prutz, Mittelschule;VAO;SBB,VAO;;10.6631372;47.0637811;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:80166;85801662;;476805300;x;;Verkehrsverbund Tirol GesmbH;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-68054:;85817536;at:47:68054;Ried im Oberinntal, Seilbahn;VAO;SBB,VAO;;10.6605141;47.0576922;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:81753;85817536;;476805400;x;;Verkehrsverbund Tirol GesmbH;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-68062:;85822064;at:47:68062;Pfunds, Dorf;VAO;SBB,VAO;;10.5435445;46.9681445;~Bus~;;0;0;Steward SBB? Answer SBB: operated by ÖBB Postbus, thus steward VAO?;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:82206;85822064;;476806200;x;;;A;;;;;;;;;;;;;;;
at:vvt:StopPlace:at-47-68246:;;at:47:68246;Hochgurgl Crosspoint;VAO;SBB,VAO;;11,052808;46,909336;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:47:68246;;;476824600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1098:;;at:48:1098;Hard-Fußach  Bahnhof;VAO;SBB,VAO;;9,688187;47,479810;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1098;;;480109800;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1133:;;at:48:1133;Hohenems Bahnhof;VAO;SBB,VAO;;9,681386;47,364895;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1133;;;480113300;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1144:;;at:48:1144;Hohenems Schlossplatz;VAO;SBB,VAO;;9,688726;47,362528;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1144;;;480114400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1148:;;at:48:1148;Hohenems Zoll;VAO;SBB,VAO;;9,671694;47,377160;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1148;;;480114800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1184:;;at:48:1184;Klaus Bahnhof;VAO;SBB,VAO;;9,624469;47,308876;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1184;;;480118400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1185:;;at:48:1185;Klaus Erlenstraße;VAO;SBB,VAO;;9,635653;47,311099;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1185;;;480118500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1186:;;at:48:1186;Klaus Gemeindeamt;VAO;SBB,VAO;;9,646604;47,308845;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1186;;;480118600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1189:;;at:48:1189;Klaus Ortsmitte;VAO;SBB,VAO;;9,648822;47,308407;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1189;;;480118900;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1190:;;at:48:1190;Klaus Postamt;VAO;SBB,VAO;;9,648571;47,305014;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1190;;;480119000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1191:;;at:48:1191;Klaus Sattelberg;VAO;SBB,VAO;;9,640639;47,310600;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1191;;;480119100;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1192:;;at:48:1192;Klaus Treietstraße;VAO;SBB,VAO;;9,632554;47,307024;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1192;;;480119200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1271:;;at:48:1271;Levis Finanzamt;VAO;SBB,VAO;yes;9,606224;47,244369;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1271;;;480127100;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1272:;;at:48:1272;Levis Jugendherberge;VAO;SBB,VAO;yes;9,612566;47,250169;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1272;;;480127200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1274:;;at:48:1274;Levis Vorarlberger Mühle;VAO;SBB,VAO;yes;9,608632;47,246022;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1274;;;480127400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-130:;;at:48:130;Bludenz Bahnhof;VAO;SBB,VAO;;9,814607;47,154965;~Train~;;0;0;Fernverkehr;;;;;;;;;;;;;;;;;;;x;at:48:130;;;480013000;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1313:;;at:48:1313;Lustenau Bahnhof;VAO;SBB,VAO;;9,666825;47,450356;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1313;;;480131300;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1315:;;at:48:1315;Lustenau Binsenfeld;VAO;SBB,VAO;;9,665747;47,418291;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1315;;;480131500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1400:;;at:48:1400;Nofels Kirche;VAO;SBB,VAO;;9,577963;47,254022;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1400;;;480140000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1438:;;at:48:1438;Rankweil Churer Straße;VAO;SBB,VAO;;9,628062;47,264545;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1438;;;480143800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1439:;;at:48:1439;Rankweil Frutzolen;VAO;SBB,VAO;;9,649775;47,279332;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1439;;;480143900;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1445:;;at:48:1445;Rankweil Kaiserplatz;VAO;SBB,VAO;;9,635500;47,267575;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1445;;;480144500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1446:;;at:48:1446;Rankweil Konkordiaplatz;VAO;SBB,VAO;;9,646307;47,271830;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1446;;;480144600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1447:;;at:48:1447;Rankweil Landrichterstraße;VAO;SBB,VAO;;9,648239;47,276395;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1447;;;480144700;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1504:;;at:48:1504;Dornbirn Messekreuzung;VAO;SBB,VAO;;9,712800;47,412759;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1504;;;480150400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1505:;;at:48:1505;Lustenau Holzstraße;VAO;SBB,VAO;;9,662387;47,418935;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1505;;;480150500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1508:;;at:48:1508;Hohenems Jakob-Hannibal-Straße;VAO;SBB,VAO;;9,686103;47,363818;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1508;;;480150800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1520:;;at:48:1520;Lustenau Philipp-Krapf-Straße;VAO;SBB,VAO;;9,656126;47,408838;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1520;;;480152000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1536:;;at:48:1536;Lustenau Pestalozziweg;VAO;SBB,VAO;;9,660348;47,415519;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1536;;;480153600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1537:;;at:48:1537;Lustenau Wiesenrain;VAO;SBB,VAO;;9,660572;47,410358;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1537;;;480153700;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1580:;;at:48:1580;Rankweil Rathaus;VAO;SBB,VAO;;9,642903;47,270013;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1580;;;480158000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1598:;;at:48:1598;Levis Amberggasse;VAO;SBB,VAO;yes;9,611030;47,248376;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1598;;;480159800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1612:;;at:48:1612;Feldkirch L190/Bahnhof;VAO;SBB,VAO;;9,603619;47,242650;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1612;;;480161200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1626:;;at:48:1626;Lustenau Sägerstraße;VAO;SBB,VAO;;9,672529;47,417634;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1626;;;480162600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1729:;;at:48:1729;Hohenems Emspark;VAO;SBB,VAO;;9,675619;47,375074;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1729;;;480172900;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1923:;;at:48:1923;Nofels Oberer Hasenbach;VAO;SBB,VAO;;9,565351;47,251815;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1923;;;480192300;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1924:;;at:48:1924;Nofels Bergäcker;VAO;SBB,VAO;;9,568360;47,252894;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1924;;;480192400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1925:;;at:48:1925;Nofels GH Bad Nofels;VAO;SBB,VAO;;9,572861;47,253791;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1925;;;480192500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-1941:;;at:48:1941;Lustenau Flurstraße;VAO;SBB,VAO;;9,660303;47,412735;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:1941;;;480194100;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-2146:;;at:48:2146;Sulz Gemeindeamt;VAO;SBB,VAO;;9,653233;47,287839;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:2146;;;480214600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-2221:;;at:48:2221;Hohenems Gutenbergstraße;VAO;SBB,VAO;;9,678799;47,373407;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:2221;;;480222100;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-2222:;;at:48:2222;Hohenems Sohlstraße;VAO;SBB,VAO;;9,684953;47,369842;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:2222;;;480222200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-226:;;at:48:226;Sulz Gasthaus Adler;VAO;SBB,VAO;;9,650987;47,282477;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:226;;;480022600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-232:;;at:48:232;Sulz Gasthaus Löwen;VAO;SBB,VAO;;9,652110;47,286590;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:232;;;480023200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-2338:;;at:48:2338;Dornbirn Moosmahdstraße;VAO;SBB,VAO;;9,739436;47,415148;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:2338;;;480233800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-234:;;at:48:234;Sulz Treietstraße;VAO;SBB,VAO;;9,652703;47,290953;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:234;;;480023400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-276:;;at:48:276;Tisis Bahnhof;VAO;SBB,VAO;;9,575843;47,227120;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:276;;;480027600;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-283:;;at:48:283;Tisis Leopold-Scheel-Weg;VAO;SBB,VAO;;9,586722;47,231006;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:283;;;480028300;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-287:;;at:48:287;Tisis Rappenwaldstraße;VAO;SBB,VAO;;9,576688;47,222185;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:287;;;480028700;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-292:;;at:48:292;Tisis Töbeleweg;VAO;SBB,VAO;;9,572753;47,219476;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:292;;;480029200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-346:;;at:48:346;Weiler Feldstraße;VAO;SBB,VAO;;9,651158;47,298350;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:346;;;480034600;x;;op;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-347:;;at:48:347;Weiler Gemeindeamt;VAO;SBB,VAO;;9,652488;47,303814;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:347;;;480034700;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-452:;;at:48:452;Bregenz Bahnhof;VAO;SBB,VAO;;9,739957;47,502342;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:452;;;480045200;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-454:;;at:48:454;Bregenz Riedenburg;VAO;SBB,VAO;;9,721038;47,493863;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:454;;;480045400;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-466:;;at:48:466;Bregenz Hafen;VAO;SBB,VAO;;9,748284;47,506171;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:466;;;480046600;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-544:;;at:48:544;Altenstadt Kloster;VAO;SBB,VAO;;9,618873;47,260973;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:544;;;480054400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-555:;;at:48:555;Altenstadt Naflastraße;VAO;SBB,VAO;;9,615243;47,260857;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:555;;;480055500;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-567:;;at:48:567;Altenstadt Bahnhof;VAO;SBB,VAO;;9,615450;47,256230;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:567;;;480056700;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-584:;;at:48:584;Altenstadt Rebberggasse;VAO;SBB,VAO;;9,614857;47,253535;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:584;;;480058400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-585:;;at:48:585;Dornbirn Bahnhof;VAO;SBB,VAO;;9,738591;47,417415;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:585;;;480058500;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-606:;;at:48:606;Altenstadt Susergasse;VAO;SBB,VAO;;9,625035;47,263344;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:606;;;480060600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-670:;;at:48:670;Dornbirn Messeplatz;VAO;SBB,VAO;;9,712917;47,411573;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:670;;;480067000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-676:;;at:48:676;Dornbirn Neugrüt;VAO;SBB,VAO;;9,719951;47,414735;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:676;;;480067600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-738:;;at:48:738;Dornbirn Schoren Bahnhof/ORF;VAO;SBB,VAO;;9,726518;47,413039;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:738;;;480073800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-743:;;at:48:743;Dornbirn Steggasse;VAO;SBB,VAO;;9,734252;47,410777;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:743;;;480074300;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-757:;;at:48:757;Dornbirn Volkergasse;VAO;SBB,VAO;;9,717364;47,414133;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:757;;;480075700;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-817:;;at:48:817;Feldkirch Bahnhof;VAO;SBB,VAO;;9,603763;47,240954;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:817;;;480081700;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-818:;;at:48:818;Feldkirch Busplatz;VAO;SBB,VAO;;9,596621;47,238582;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:818;;;480081800;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-822:;;at:48:822;Feldkirch Katzenturm;VAO;SBB,VAO;;9,596846;47,238533;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:822;;;480082200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-824:;;at:48:824;Feldkirch Landesgericht;VAO;SBB,VAO;;9,592696;47,236551;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:824;;;480082400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-846:;;at:48:846;Feldkirch Schulzentrum;VAO;SBB,VAO;;9,589857;47,234343;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:846;;;480084600;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-854:;;at:48:854;Tisis Letzestraße;VAO;SBB,VAO;;9,582671;47,225967;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:854;;;480085400;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-889:;;at:48:889;Lochau-Hörbranz Bahnhof;VAO;SBB,VAO;;9,742885;47,529377;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:889;;;480088900;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-90:;;at:48:90;Röthis Rössle;VAO;SBB,VAO;;9,656198;47,289881;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:90;;;480009000;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-92:;;at:48:92;Röthis Schwanen;VAO;SBB,VAO;;9,651401;47,294298;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:92;;;480009200;x;;;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-975:;;at:48:975;Gisingen Bahnhof;VAO;SBB,VAO;;9,598014;47,255644;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:975;;;480097500;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vvv:StopPlace:at-48-995:;;at:48:995;Gisingen Milchhof;VAO;SBB,VAO;;9,583856;47,254754;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;at:48:995;;;480099500;x;;;A;;;;;;;;;;;;;;;
at:vor:StopPlace:at-49-1015:;;at:49:1015;Wien Meidling;VAO;ARIA,SBB,VAO;;16,331992;48,174340;~Train~;;0;0;Fernverkehr;;;;;51235;;;;;;;;;;;;;;x;at:49:1015;;;490101500;x;;ÖBB;A;;;;;;;;;;;;;;;
at:vor:StopPlace:at-49-1349:;;at:49:1349;Wien Hauptbahnhof;VAO;ARIA,SBB,VAO;;16,376413;48,185188;~Train~;;0;0;Fernverkehr;;Wien HBF;;;51236;;;;;;;;;;;;;;x;at:49:1349;;;490134900;x;;ÖBB;A;;;;;;;;;;;;;;;
